1599 samples: 800 train, 799 test
it 102: rate=0.001000, e_train=0.493259, e_test=0.569132
it 103: rate=0.001000, e_train=0.492781, e_test=0.568403
it 104: rate=0.001000, e_train=0.492313, e_test=0.567694
it 105: rate=0.001000, e_train=0.491842, e_test=0.567003
it 106: rate=0.001000, e_train=0.491393, e_test=0.566328
it 107: rate=0.001000, e_train=0.491020, e_test=0.565668
it 108: rate=0.001000, e_train=0.490590, e_test=0.565020
it 109: rate=0.001000, e_train=0.490169, e_test=0.564384
it 110: rate=0.001000, e_train=0.489755, e_test=0.563765
it 111: rate=0.001000, e_train=0.489355, e_test=0.563157
it 112: rate=0.001000, e_train=0.488961, e_test=0.562566
it 113: rate=0.001000, e_train=0.488555, e_test=0.562026
it 114: rate=0.001000, e_train=0.488183, e_test=0.561457
it 115: rate=0.001000, e_train=0.487819, e_test=0.560904
it 116: rate=0.001000, e_train=0.487455, e_test=0.560363
it 117: rate=0.001000, e_train=0.487099, e_test=0.559836
it 118: rate=0.001000, e_train=0.486751, e_test=0.559317
it 119: rate=0.001000, e_train=0.486409, e_test=0.558809
it 120: rate=0.001000, e_train=0.486072, e_test=0.558315
it 121: rate=0.001000, e_train=0.485742, e_test=0.557826
it 122: rate=0.001000, e_train=0.485420, e_test=0.557347
it 123: rate=0.001000, e_train=0.485095, e_test=0.556877
it 124: rate=0.001000, e_train=0.484786, e_test=0.556416
it 125: rate=0.001000, e_train=0.484479, e_test=0.555964
it 126: rate=0.001000, e_train=0.484176, e_test=0.555520
it 127: rate=0.001000, e_train=0.483865, e_test=0.555079
it 128: rate=0.001000, e_train=0.483568, e_test=0.554652
it 129: rate=0.001000, e_train=0.483282, e_test=0.554234
it 130: rate=0.001000, e_train=0.482999, e_test=0.553825
it 131: rate=0.001000, e_train=0.482722, e_test=0.553433
it 132: rate=0.001000, e_train=0.482452, e_test=0.553038
it 133: rate=0.001000, e_train=0.482179, e_test=0.552652
it 134: rate=0.001000, e_train=0.481914, e_test=0.552330
it 135: rate=0.001000, e_train=0.481670, e_test=0.551952
it 136: rate=0.001000, e_train=0.481418, e_test=0.551581
it 137: rate=0.001000, e_train=0.481173, e_test=0.551233
it 138: rate=0.001000, e_train=0.480923, e_test=0.550889
it 139: rate=0.001000, e_train=0.480669, e_test=0.550543
it 140: rate=0.001000, e_train=0.480425, e_test=0.550201
it 141: rate=0.001000, e_train=0.480186, e_test=0.549865
it 142: rate=0.001000, e_train=0.479953, e_test=0.549535
it 143: rate=0.001000, e_train=0.479664, e_test=0.549197
it 144: rate=0.001000, e_train=0.479409, e_test=0.548859
it 145: rate=0.001000, e_train=0.479196, e_test=0.548540
it 146: rate=0.001000, e_train=0.478980, e_test=0.548226
it 147: rate=0.001000, e_train=0.478763, e_test=0.547918
it 148: rate=0.001000, e_train=0.478556, e_test=0.547617
it 149: rate=0.001000, e_train=0.478350, e_test=0.547321
it 150: rate=0.001000, e_train=0.478142, e_test=0.547030
it 151: rate=0.001000, e_train=0.477927, e_test=0.546744
it 152: rate=0.001000, e_train=0.477730, e_test=0.546462
it 153: rate=0.001000, e_train=0.477531, e_test=0.546185
it 154: rate=0.001000, e_train=0.477336, e_test=0.545913
it 155: rate=0.001000, e_train=0.477145, e_test=0.545645
it 156: rate=0.001000, e_train=0.476958, e_test=0.545381
it 157: rate=0.001000, e_train=0.476772, e_test=0.545121
it 158: rate=0.001000, e_train=0.476591, e_test=0.544866
it 159: rate=0.001000, e_train=0.476411, e_test=0.544616
it 160: rate=0.001000, e_train=0.476216, e_test=0.544366
it 161: rate=0.001000, e_train=0.476053, e_test=0.544123
it 162: rate=0.001000, e_train=0.475865, e_test=0.543880
it 163: rate=0.001000, e_train=0.475691, e_test=0.543642
it 164: rate=0.001000, e_train=0.475520, e_test=0.543407
it 165: rate=0.001000, e_train=0.475346, e_test=0.543171
it 166: rate=0.001000, e_train=0.475180, e_test=0.542940
it 167: rate=0.001000, e_train=0.475016, e_test=0.542703
it 168: rate=0.001000, e_train=0.474856, e_test=0.542479
it 169: rate=0.001000, e_train=0.474712, e_test=0.542263
it 170: rate=0.001000, e_train=0.474541, e_test=0.542047
it 171: rate=0.001000, e_train=0.474383, e_test=0.541835
it 172: rate=0.001000, e_train=0.474245, e_test=0.541633
it 173: rate=0.001000, e_train=0.474089, e_test=0.541431
it 174: rate=0.001000, e_train=0.473939, e_test=0.541231
it 175: rate=0.001000, e_train=0.473790, e_test=0.541033
it 176: rate=0.001000, e_train=0.473643, e_test=0.540837
it 177: rate=0.001000, e_train=0.473500, e_test=0.540644
it 178: rate=0.001000, e_train=0.473356, e_test=0.540453
it 179: rate=0.001000, e_train=0.473215, e_test=0.540265
it 180: rate=0.001000, e_train=0.473070, e_test=0.540082
it 181: rate=0.001000, e_train=0.472933, e_test=0.539902
it 182: rate=0.001000, e_train=0.472793, e_test=0.539720
it 183: rate=0.001000, e_train=0.472657, e_test=0.539543
it 184: rate=0.001000, e_train=0.472523, e_test=0.539368
it 185: rate=0.001000, e_train=0.472389, e_test=0.539184
it 186: rate=0.001000, e_train=0.472259, e_test=0.539011
it 187: rate=0.001000, e_train=0.472129, e_test=0.538840
it 188: rate=0.001000, e_train=0.472001, e_test=0.538672
it 189: rate=0.001000, e_train=0.471877, e_test=0.538508
it 190: rate=0.001000, e_train=0.471752, e_test=0.538345
it 191: rate=0.001000, e_train=0.471627, e_test=0.538184
it 192: rate=0.001000, e_train=0.471512, e_test=0.538034
it 193: rate=0.001000, e_train=0.471387, e_test=0.537880
it 194: rate=0.001000, e_train=0.471268, e_test=0.537726
it 195: rate=0.001000, e_train=0.471137, e_test=0.537576
it 196: rate=0.001000, e_train=0.471010, e_test=0.537430
it 197: rate=0.001000, e_train=0.470892, e_test=0.537284
it 198: rate=0.001000, e_train=0.470775, e_test=0.537140
it 199: rate=0.001000, e_train=0.470644, e_test=0.536996
it 200: rate=0.001000, e_train=0.470521, e_test=0.536851
it 201: rate=0.001000, e_train=0.470407, e_test=0.536708
it 202: rate=0.001000, e_train=0.470294, e_test=0.536568
it 203: rate=0.001000, e_train=0.470182, e_test=0.536430
it 204: rate=0.001000, e_train=0.470072, e_test=0.536294
it 205: rate=0.001000, e_train=0.469979, e_test=0.536163
it 206: rate=0.001000, e_train=0.469872, e_test=0.536028
it 207: rate=0.001000, e_train=0.469764, e_test=0.535899
it 208: rate=0.001000, e_train=0.469643, e_test=0.535768
it 209: rate=0.001000, e_train=0.469535, e_test=0.535638
it 210: rate=0.001000, e_train=0.469431, e_test=0.535509
it 211: rate=0.001000, e_train=0.469341, e_test=0.535384
it 212: rate=0.001000, e_train=0.469227, e_test=0.535258
it 213: rate=0.001000, e_train=0.469123, e_test=0.535133
it 214: rate=0.001000, e_train=0.469038, e_test=0.535012
it 215: rate=0.001000, e_train=0.468926, e_test=0.534890
it 216: rate=0.001000, e_train=0.468826, e_test=0.534770
it 217: rate=0.001000, e_train=0.468728, e_test=0.534651
it 218: rate=0.001000, e_train=0.468635, e_test=0.534571
it 219: rate=0.001000, e_train=0.468542, e_test=0.534456
it 220: rate=0.001000, e_train=0.468447, e_test=0.534354
it 221: rate=0.001000, e_train=0.468362, e_test=0.534243
it 222: rate=0.001000, e_train=0.468268, e_test=0.534132
it 223: rate=0.001000, e_train=0.468174, e_test=0.534022
it 224: rate=0.001000, e_train=0.468094, e_test=0.533914
it 225: rate=0.001000, e_train=0.467989, e_test=0.533806
it 226: rate=0.001000, e_train=0.467896, e_test=0.533699
it 227: rate=0.001000, e_train=0.467821, e_test=0.533596
it 228: rate=0.001000, e_train=0.467727, e_test=0.533491
it 229: rate=0.001000, e_train=0.467651, e_test=0.533389
it 230: rate=0.001000, e_train=0.467550, e_test=0.533287
it 231: rate=0.001000, e_train=0.467475, e_test=0.533188
it 232: rate=0.001000, e_train=0.467377, e_test=0.533088
it 233: rate=0.001000, e_train=0.467304, e_test=0.532990
it 234: rate=0.001000, e_train=0.467206, e_test=0.532892
it 235: rate=0.001000, e_train=0.467134, e_test=0.532797
it 236: rate=0.001000, e_train=0.467038, e_test=0.532702
it 237: rate=0.001000, e_train=0.466979, e_test=0.532609
it 238: rate=0.001000, e_train=0.466903, e_test=0.532520
it 239: rate=0.001000, e_train=0.466821, e_test=0.532433
it 240: rate=0.001000, e_train=0.466740, e_test=0.532347
it 241: rate=0.001000, e_train=0.466642, e_test=0.532272
it 242: rate=0.001000, e_train=0.466560, e_test=0.532192
it 243: rate=0.001000, e_train=0.466480, e_test=0.532109
it 244: rate=0.001000, e_train=0.466400, e_test=0.532023
it 245: rate=0.001000, e_train=0.466321, e_test=0.531937
it 246: rate=0.001000, e_train=0.466243, e_test=0.531852
it 247: rate=0.001000, e_train=0.466165, e_test=0.531765
it 248: rate=0.001000, e_train=0.466088, e_test=0.531681
it 249: rate=0.001000, e_train=0.466012, e_test=0.531598
it 250: rate=0.001000, e_train=0.465936, e_test=0.531516
it 251: rate=0.001000, e_train=0.465865, e_test=0.531438
it 252: rate=0.001000, e_train=0.465793, e_test=0.531357
it 253: rate=0.001000, e_train=0.465721, e_test=0.531278
it 254: rate=0.001000, e_train=0.465648, e_test=0.531200
it 255: rate=0.001000, e_train=0.465569, e_test=0.531101
it 256: rate=0.001000, e_train=0.465494, e_test=0.531022
it 257: rate=0.001000, e_train=0.465421, e_test=0.530945
it 258: rate=0.001000, e_train=0.465349, e_test=0.530869
it 259: rate=0.001000, e_train=0.465279, e_test=0.530795
it 260: rate=0.001000, e_train=0.465213, e_test=0.530721
it 261: rate=0.001000, e_train=0.465143, e_test=0.530648
it 262: rate=0.001000, e_train=0.465074, e_test=0.530576
it 263: rate=0.001000, e_train=0.465004, e_test=0.530505
it 264: rate=0.001000, e_train=0.464930, e_test=0.530438
it 265: rate=0.001000, e_train=0.464862, e_test=0.530372
it 266: rate=0.001000, e_train=0.464794, e_test=0.530306
it 267: rate=0.001000, e_train=0.464726, e_test=0.530240
it 268: rate=0.001000, e_train=0.464659, e_test=0.530174
it 269: rate=0.001000, e_train=0.464591, e_test=0.530107
it 270: rate=0.001000, e_train=0.464525, e_test=0.530041
it 271: rate=0.001000, e_train=0.464458, e_test=0.529975
it 272: rate=0.001000, e_train=0.464392, e_test=0.529910
it 273: rate=0.001000, e_train=0.464328, e_test=0.529846
it 274: rate=0.001000, e_train=0.464263, e_test=0.529783
it 275: rate=0.001000, e_train=0.464200, e_test=0.529721
it 276: rate=0.001000, e_train=0.464137, e_test=0.529660
it 277: rate=0.001000, e_train=0.464080, e_test=0.529596
it 278: rate=0.001000, e_train=0.464017, e_test=0.529533
it 279: rate=0.001000, e_train=0.463951, e_test=0.529472
it 280: rate=0.001000, e_train=0.463889, e_test=0.529412
it 281: rate=0.001000, e_train=0.463827, e_test=0.529353
it 282: rate=0.001000, e_train=0.463766, e_test=0.529295
it 283: rate=0.001000, e_train=0.463705, e_test=0.529237
it 284: rate=0.001000, e_train=0.463651, e_test=0.529201
it 285: rate=0.001000, e_train=0.463603, e_test=0.529160
it 286: rate=0.001000, e_train=0.463550, e_test=0.529113
it 287: rate=0.001000, e_train=0.463487, e_test=0.529064
it 288: rate=0.001000, e_train=0.463442, e_test=0.529018
it 289: rate=0.001000, e_train=0.463387, e_test=0.528978
it 290: rate=0.001000, e_train=0.463326, e_test=0.528932
it 291: rate=0.001000, e_train=0.463265, e_test=0.528886
it 292: rate=0.001000, e_train=0.463205, e_test=0.528820
it 293: rate=0.001000, e_train=0.463147, e_test=0.528772
it 294: rate=0.001000, e_train=0.463096, e_test=0.528703
it 295: rate=0.001000, e_train=0.463035, e_test=0.528626
it 296: rate=0.001000, e_train=0.462975, e_test=0.528573
it 297: rate=0.001000, e_train=0.462919, e_test=0.528522
it 298: rate=0.001000, e_train=0.462851, e_test=0.528462
it 299: rate=0.001000, e_train=0.462793, e_test=0.528409
it 300: rate=0.001000, e_train=0.462741, e_test=0.528360
it 301: rate=0.001000, e_train=0.462680, e_test=0.528309
it 302: rate=0.001000, e_train=0.462629, e_test=0.528257
it 303: rate=0.001000, e_train=0.462574, e_test=0.528205
it 304: rate=0.001000, e_train=0.462519, e_test=0.528154
it 305: rate=0.001000, e_train=0.462466, e_test=0.528109
it 306: rate=0.001000, e_train=0.462413, e_test=0.528059
it 307: rate=0.001000, e_train=0.462360, e_test=0.528009
it 308: rate=0.001000, e_train=0.462308, e_test=0.527962
it 309: rate=0.001000, e_train=0.462256, e_test=0.527914
it 310: rate=0.001000, e_train=0.462200, e_test=0.527867
it 311: rate=0.001000, e_train=0.462148, e_test=0.527820
it 312: rate=0.001000, e_train=0.462096, e_test=0.527773
it 313: rate=0.001000, e_train=0.462044, e_test=0.527727
it 314: rate=0.001000, e_train=0.461995, e_test=0.527681
it 315: rate=0.001000, e_train=0.461944, e_test=0.527636
it 316: rate=0.001000, e_train=0.461889, e_test=0.527591
it 317: rate=0.001000, e_train=0.461840, e_test=0.527548
it 318: rate=0.001000, e_train=0.461788, e_test=0.527509
it 319: rate=0.001000, e_train=0.461729, e_test=0.527460
it 320: rate=0.001000, e_train=0.461684, e_test=0.527420
it 321: rate=0.001000, e_train=0.461637, e_test=0.527380
it 322: rate=0.001000, e_train=0.461585, e_test=0.527340
it 323: rate=0.001000, e_train=0.461520, e_test=0.527306
it 324: rate=0.001000, e_train=0.461471, e_test=0.527273
it 325: rate=0.001000, e_train=0.461425, e_test=0.527229
it 326: rate=0.001000, e_train=0.461345, e_test=0.527194
it 327: rate=0.001000, e_train=0.461287, e_test=0.527169
it 328: rate=0.001000, e_train=0.461226, e_test=0.527135
it 329: rate=0.001000, e_train=0.461177, e_test=0.527107
it 330: rate=0.001000, e_train=0.461123, e_test=0.527079
it 331: rate=0.001000, e_train=0.461069, e_test=0.527041
it 332: rate=0.001000, e_train=0.461006, e_test=0.527018
it 333: rate=0.001000, e_train=0.460966, e_test=0.526981
it 334: rate=0.001000, e_train=0.460895, e_test=0.526951
it 335: rate=0.001000, e_train=0.460837, e_test=0.526964
it 336: rate=0.001000, e_train=0.460783, e_test=0.526945
it 337: rate=0.001000, e_train=0.460752, e_test=0.526925
it 338: rate=0.001000, e_train=0.460694, e_test=0.526889
it 339: rate=0.001000, e_train=0.460638, e_test=0.526862
it 340: rate=0.001000, e_train=0.460581, e_test=0.526833
it 341: rate=0.001000, e_train=0.460531, e_test=0.526802
it 342: rate=0.001000, e_train=0.460483, e_test=0.526770
it 343: rate=0.001000, e_train=0.460435, e_test=0.526738
it 344: rate=0.001000, e_train=0.460390, e_test=0.526701
it 345: rate=0.001000, e_train=0.460342, e_test=0.526665
it 346: rate=0.001000, e_train=0.460296, e_test=0.526630
it 347: rate=0.001000, e_train=0.460248, e_test=0.526596
it 348: rate=0.001000, e_train=0.460208, e_test=0.526559
it 349: rate=0.001000, e_train=0.460162, e_test=0.526523
it 350: rate=0.001000, e_train=0.460116, e_test=0.526488
it 351: rate=0.001000, e_train=0.460075, e_test=0.526455
it 352: rate=0.001000, e_train=0.460029, e_test=0.526421
it 353: rate=0.001000, e_train=0.459985, e_test=0.526388
it 354: rate=0.001000, e_train=0.459940, e_test=0.526356
it 355: rate=0.001000, e_train=0.459895, e_test=0.526324
it 356: rate=0.001000, e_train=0.459850, e_test=0.526293
it 357: rate=0.001000, e_train=0.459806, e_test=0.526262
it 358: rate=0.001000, e_train=0.459803, e_test=0.526229
it 359: rate=0.001000, e_train=0.459757, e_test=0.526194
it 360: rate=0.001000, e_train=0.459713, e_test=0.526160
it 361: rate=0.001000, e_train=0.459670, e_test=0.526125
it 362: rate=0.001000, e_train=0.459629, e_test=0.526091
it 363: rate=0.001000, e_train=0.459585, e_test=0.526057
it 364: rate=0.001000, e_train=0.459536, e_test=0.526025
it 365: rate=0.001000, e_train=0.459495, e_test=0.525992
it 366: rate=0.001000, e_train=0.459453, e_test=0.525960
it 367: rate=0.001000, e_train=0.459411, e_test=0.525925
it 368: rate=0.001000, e_train=0.459369, e_test=0.525892
it 369: rate=0.001000, e_train=0.459328, e_test=0.525860
it 370: rate=0.001000, e_train=0.459287, e_test=0.525828
it 371: rate=0.001000, e_train=0.459245, e_test=0.525796
it 372: rate=0.001000, e_train=0.459203, e_test=0.525766
it 373: rate=0.001000, e_train=0.459162, e_test=0.525735
it 374: rate=0.001000, e_train=0.459121, e_test=0.525705
it 375: rate=0.001000, e_train=0.459080, e_test=0.525675
it 376: rate=0.001000, e_train=0.459039, e_test=0.525645
it 377: rate=0.001000, e_train=0.458998, e_test=0.525615
it 378: rate=0.001000, e_train=0.458958, e_test=0.525586
it 379: rate=0.001000, e_train=0.458917, e_test=0.525557
it 380: rate=0.001000, e_train=0.458877, e_test=0.525529
it 381: rate=0.001000, e_train=0.458837, e_test=0.525500
it 382: rate=0.001000, e_train=0.458797, e_test=0.525472
it 383: rate=0.001000, e_train=0.458757, e_test=0.525445
it 384: rate=0.001000, e_train=0.458718, e_test=0.525417
it 385: rate=0.001000, e_train=0.458678, e_test=0.525391
it 386: rate=0.001000, e_train=0.458637, e_test=0.525364
it 387: rate=0.001000, e_train=0.458572, e_test=0.525325
it 388: rate=0.001000, e_train=0.458516, e_test=0.525300
it 389: rate=0.001000, e_train=0.458475, e_test=0.525272
it 390: rate=0.001000, e_train=0.458436, e_test=0.525244
it 391: rate=0.001000, e_train=0.458399, e_test=0.525216
it 392: rate=0.001000, e_train=0.458360, e_test=0.525188
it 393: rate=0.001000, e_train=0.458322, e_test=0.525160
it 394: rate=0.001000, e_train=0.458283, e_test=0.525133
it 395: rate=0.001000, e_train=0.458245, e_test=0.525105
it 396: rate=0.001000, e_train=0.458204, e_test=0.525079
it 397: rate=0.001000, e_train=0.458163, e_test=0.525051
it 398: rate=0.001000, e_train=0.458129, e_test=0.525022
it 399: rate=0.001000, e_train=0.458090, e_test=0.524997
it 400: rate=0.001000, e_train=0.458051, e_test=0.524971
it 401: rate=0.001000, e_train=0.458013, e_test=0.524945
it 402: rate=0.001000, e_train=0.457976, e_test=0.524920
it 403: rate=0.001000, e_train=0.457938, e_test=0.524894
it 404: rate=0.001000, e_train=0.457901, e_test=0.524868
it 405: rate=0.001000, e_train=0.457864, e_test=0.524843
it 406: rate=0.001000, e_train=0.457827, e_test=0.524818
it 407: rate=0.001000, e_train=0.457788, e_test=0.524796
it 408: rate=0.001000, e_train=0.457751, e_test=0.524774
it 409: rate=0.001000, e_train=0.457715, e_test=0.524751
it 410: rate=0.001000, e_train=0.457678, e_test=0.524729
it 411: rate=0.001000, e_train=0.457642, e_test=0.524706
it 412: rate=0.001000, e_train=0.457606, e_test=0.524684
it 413: rate=0.001000, e_train=0.457569, e_test=0.524661
it 414: rate=0.001000, e_train=0.457533, e_test=0.524638
it 415: rate=0.001000, e_train=0.457497, e_test=0.524616
it 416: rate=0.001000, e_train=0.457462, e_test=0.524593
it 417: rate=0.001000, e_train=0.457426, e_test=0.524571
it 418: rate=0.001000, e_train=0.457391, e_test=0.524549
it 419: rate=0.001000, e_train=0.457355, e_test=0.524527
it 420: rate=0.001000, e_train=0.457329, e_test=0.524499
it 421: rate=0.001000, e_train=0.457295, e_test=0.524478
it 422: rate=0.001000, e_train=0.457262, e_test=0.524458
it 423: rate=0.001000, e_train=0.457226, e_test=0.524438
it 424: rate=0.001000, e_train=0.457191, e_test=0.524417
it 425: rate=0.001000, e_train=0.457162, e_test=0.524397
it 426: rate=0.001000, e_train=0.457127, e_test=0.524377
it 427: rate=0.001000, e_train=0.457092, e_test=0.524302
it 428: rate=0.001000, e_train=0.457054, e_test=0.524282
it 429: rate=0.001000, e_train=0.457020, e_test=0.524262
it 430: rate=0.001000, e_train=0.456985, e_test=0.524242
it 431: rate=0.001000, e_train=0.456950, e_test=0.524221
it 432: rate=0.001000, e_train=0.456916, e_test=0.524201
it 433: rate=0.001000, e_train=0.456886, e_test=0.524183
it 434: rate=0.001000, e_train=0.456849, e_test=0.524162
it 435: rate=0.001000, e_train=0.456815, e_test=0.524142
it 436: rate=0.001000, e_train=0.456781, e_test=0.524121
it 437: rate=0.001000, e_train=0.456746, e_test=0.524100
it 438: rate=0.001000, e_train=0.456713, e_test=0.524080
it 439: rate=0.001000, e_train=0.456679, e_test=0.524059
it 440: rate=0.001000, e_train=0.456645, e_test=0.524039
it 441: rate=0.001000, e_train=0.456611, e_test=0.524019
it 442: rate=0.001000, e_train=0.456578, e_test=0.523999
it 443: rate=0.001000, e_train=0.456541, e_test=0.523979
it 444: rate=0.001000, e_train=0.456508, e_test=0.523960
it 445: rate=0.001000, e_train=0.456471, e_test=0.523946
it 446: rate=0.001000, e_train=0.456439, e_test=0.523927
it 447: rate=0.001000, e_train=0.456406, e_test=0.523908
it 448: rate=0.001000, e_train=0.456373, e_test=0.523888
it 449: rate=0.001000, e_train=0.456348, e_test=0.523868
it 450: rate=0.001000, e_train=0.456316, e_test=0.523849
it 451: rate=0.001000, e_train=0.456283, e_test=0.523831
it 452: rate=0.001000, e_train=0.456250, e_test=0.523813
it 453: rate=0.001000, e_train=0.456217, e_test=0.523796
it 454: rate=0.001000, e_train=0.456189, e_test=0.523779
it 455: rate=0.001000, e_train=0.456156, e_test=0.523763
it 456: rate=0.001000, e_train=0.456123, e_test=0.523746
it 457: rate=0.001000, e_train=0.456090, e_test=0.523726
it 458: rate=0.001000, e_train=0.456057, e_test=0.523709
it 459: rate=0.001000, e_train=0.456024, e_test=0.523692
it 460: rate=0.001000, e_train=0.455992, e_test=0.523675
it 461: rate=0.001000, e_train=0.455959, e_test=0.523657
it 462: rate=0.001000, e_train=0.455920, e_test=0.523670
it 463: rate=0.001000, e_train=0.455893, e_test=0.523651
it 464: rate=0.001000, e_train=0.455861, e_test=0.523633
